2139008940	0000	phone level pronunciation scoring and assessment for interactive language learning	https://academic.microsoft.com/#/detail/2139008940	2000	This paper investigates a method of automatic pronunciation scoring for use in computer-assisted language learning (CALL) systems. The method utilises a likelihood-based ‘Goodness of Pronunciation’ (GOP) measure which is extended to include individual thresholds for each phone based on both averaged native confidence scores and on rejection statistics provided by human judges. Further improvements are obtained by incorporating models of the subject’s native language and by augmenting the recognition networks to include expected pronunciation errors. The various GOP measures are assessed using a specially recorded database of non-native speakers which has been annotated to mark phone-level pronunciation errors. Since pronunciation assessment is highly subjective, a set of four performance measures has been designed, each of them measuring diAerent aspects of how well computer-derived phone-level scores agree with human scores. These performance measures are used to cross-validate the reference annotations and to assess the basic GOP algorithm and its refinements. The experimental results suggest that a likelihood-based pronunciation scoring metric can achieve usable performance, especially after applying the various enhancements. ” 2000 Elsevier Science B.V. All rights reserved.	2220639533@silke m witt@241749@university of cambridge;2125228453@steve j young@241749@university of cambridge	171041071@first language;27181475@cross validation;106432739@education;204321447@natural language processing;41895202@linguistics;28490314@speech recognition;41008148@computer science	88081813;70727784;1601032495;622461482;42910856;1842528305;188328253;2101231039;2119243469;14635080;2043403177;165009135;2038666810;1563276533;1567526008	
2139565824	0000	comparing classifiers for pronunciation error detection
103312509	0000	automatic detection of phone level mispronunciation for language learning
105558132	0000	pronunciation error detection method based on error rule clustering using a decision tree	https://academic.microsoft.com/#/detail/105558132	2005		2287124405@akinori ito@201537933@tohoku university;2330545181@yenling lim@201537933@tohoku university;2130532201@motoyuki suzuki@201537933@tohoku university;2109998011@shozo makino@201537933@tohoku university	10229987@incremental decision tree;183931066@id3 algorithm;5481197@decision tree learning;84525736@decision tree;103088060@error detection and correction;28490314@speech recognition;178980831@pattern recognition;119857082@machine learning;41008148@computer science		
1420090963	0000	error patterns for automatic error detection in computer assisted pronunciation training systems	https://academic.microsoft.com/#/detail/1420090963	2014	This paper presents error patterns built on the basis of our comparative analysis of American English and Mexican Spanish phonemes and allophones which can be applied in designing the error detection module of a Computer Assisted Pronunciation Training (CAPT) System for teaching American English pronunciation to Mexican Spanish speakers. Error identification is important for an adequate choice of correcting techniques which improves English pronunciation acquisition and helps learners to develop less accented speech. Since automatic individual error detection remains a highly complex computational task, error patterns can enhance the system performance and improve its precision. To the best of our knowledge, error patterns in American English speech generated by Mexican Spanish speakers has not been defined in previous work which was done mainly for Castilian- originated standard Spanish.	2585011246@olga kolesnikova@107640659@south ural state university	204321447@natural language processing;28490314@speech recognition;46312422@communication;41008148@computer science	2016114400;2040380014;1605258438;334543181;2134124280;2119419436;2046166264;2068512280;105558132;1739673028;1585763212;2036074598;12857174;2089887411;2024624636;601151541;1540116543;1824298124;2178704931;2164242120;1522701191	
1482162963	1997	using speech recognition technology to assess foreign speakers pronunciation of dutch	https://academic.microsoft.com/#/detail/1482162963	1997		2460281135@c cucchiarini@145872427@radboud university nijmegen;2148590377@helmer strik@145872427@radboud university nijmegen;2174045948@l w j boves@145872427@radboud university nijmegen	91863865@speech corpus;204321447@natural language processing;41895202@linguistics;28490314@speech recognition;41008148@computer science	2164810574;1931766939;1995193944;66698146;1504344060;1842528305;2073357787;2054579521;1990780898	
1496430420	0000	automatic pronunciation error detection in dutch as a second language an acoustic phonetic approach	https://academic.microsoft.com/#/detail/1496430420	2006		2105274186@khiet p truong@94624287@university of twente	204321447@natural language processing;41895202@linguistics;28490314@speech recognition	2070696251;2139008940;2070133242;2169879729;1562705272;2164810574;1564039035;1931766939;334543181;2091359957;2043199434;2141720691;2119607964;1988687075;1986671983;70727784;1995193944;2149768999;1504344060;622461482;1979921636;42910856;2014410914;103312509;1997141060;116129933;1977369679;1481151678;1491767415;1739673028;181056519;2032625358;2051401856;1544450126;2171637847;1574415896;1990780898;2170734687;2056133372;1976779136;2000100543;2504939451;2121647670;2129335137;2023243382;2570769664;2335014220;7951086;184613729;2039157728;2526133016;2087172142;2137387078	
1505400583	0000	automatic assessment of english learner pronunciation using discriminative classifiers	https://academic.microsoft.com/#/detail/1505400583	2015	This paper presents a novel system for automatic assessment of pronunciation quality of English learner speech, based on deep neural network (DNN) features and phoneme specific discriminative classifiers. DNNs trained on a large corpus of native and non-native learner speech are used to extract phoneme posterior probabilities. A part of the corpus includes per phone teacher annotations, which allows training of two Gaussian Mixture Models (GMM), representing correct pronunciations and typical error patterns. The likelihood ratio is then obtained for each observed phone. Several models were evaluated on a large corpus of English-learning students, with a variety of skill levels, and aged 13 upwards. The cross-correlation of the best system and average human annotator reference scores is 0.72, with miss and false alarm rate around 19%. Automatic assessment is 81.6% correct with a high degree of confidence. The new approach significantly outperforms spectral distance based baseline systems.	2158997210@mauro nicolao@91136226@university of sheffield;2225696257@amy v beeston@91136226@university of sheffield;2140737305@thomas hain@91136226@university of sheffield	174576238@speech;504270822@nickel;52622490@feature extraction;50644808@artificial neural network;204321447@natural language processing;28490314@speech recognition;178980831@pattern recognition;119857082@machine learning;41008148@computer science	2139008940;2016114400;2130722890;2017743450;2115915165;2067517679;2398423749;1970870811	
1506404588	1999	automatic localization and diagnosis of pronunciation errors for second language learners of english	https://academic.microsoft.com/#/detail/1506404588	1999	An automatic system for detection of pronunciation errors by adult learners of English is embedded in a language–learning package. Four main features are: (1) a recognizer robust to non–native speech; (2) localization of phone– and word–level errors; (3) diagnosis of what sorts of phone–level errors took place; and (4) a lexical–stress detector. These tools together allow robust, consistent, and specific feedback on pronunciation errors, unlike many previous systems that provide feedbaconly at a more general level. The diagnosis technique searches for errors expected based on the student’s mother tongue and uses a separate bias for each error in order to maintain a particular desired global false alarm rate. Results are presented here for non–native recognition on tasks of differing complexity and for diagnosis, based on a data set of artificial errors, showing that this method can detect many contrasts with a high hit rate and a low false alarm rate.	2157962885@daniel herron@1290206253@microsoft;2024447061@wolfgang menzel@159176309@university of hamburg;2098126988@eric atwell@130828816@university of leeds;320991546@roberto bisiani@189158943@university of milan;2173268183@fabio daneluzzi@@;2092928325@r morton@1290206253@microsoft;2614787689@juergen schmidt@68956291@martin luther university of halle wittenberg	204321447@natural language processing;28490314@speech recognition;46312422@communication;41008148@computer science	2569692527;108096903;2086705963	
1524577339	2002	feedback in computer assisted pronunciation training technology push or demand pull	https://academic.microsoft.com/#/detail/1524577339	2002		2139590113@a neri@145872427@radboud university nijmegen;2460281135@c cucchiarini@145872427@radboud university nijmegen;2148590377@helmer strik@145872427@radboud university nijmegen	204321447@natural language processing;49774154@multimedia;28490314@speech recognition;41008148@computer science	2152615458;2075509776;2109530700;2049831997;1994657794;2084614868;2091359957;2141720691;1995193944;2146484157;2149709611;2037790694;2130994140;116129933;1974527503;2126930309;1739673028;1750883178;2046682270;2118799448;1544450126;2170947378;322814586;2074913905;302693779	
1535086474	2006	asr based corrective feedback on pronunciation does it really work	https://academic.microsoft.com/#/detail/1535086474	2006	We studied a group of immigrants who were following regular, teacher-fronted Dutch classes, and who were assigned to three groups using either a) Dutch CAPT, an ASR-based Computer Assisted Pronunciation Training (CAPT) system that provides feedback on a number of Dutch speech sounds that are problematic for L2 learners b) a CAPT system without feedback c) no CAPT system. Participants were tested before and after the training. The results show that the ASR-based feedback was effective in correcting the errors addressed in the training. Index Terms: CALL, CAPT, pronunciation, feedback, ASR	2139590113@a neri@145872427@radboud university nijmegen;2460281135@c cucchiarini@145872427@radboud university nijmegen;2148590377@helmer strik@145872427@radboud university nijmegen	204321447@natural language processing;28490314@speech recognition;41008148@computer science	2119607964;1988687075;1986671983;2091675326;1481151678	
1585763212	2004	automatic pronunciation error detection an acoustic phonetic approach	https://academic.microsoft.com/#/detail/1585763212	2004	In this paper, we present an acoustic-phonetic approach to automatic pronunciation error detection. Classifiers using techniques such as Linear Discriminant Analysis or a decision tree were developed for three sounds that are frequently pronounced incorrectly by L2-learners of Dutch: /A/, /Y/ and /x/. The acoustic properties of these pronunciation errors were examined so as to define a number of discriminative acoustic features to be used to train and test the classifiers. Experiments showed that the classifiers are able to discriminate correct sounds from incorrect sounds in both native and nonnative speech, and therefore can be used to detect pronunciation errors in non-native speech.	2105274186@khiet p truong@94624287@university of twente;2139590113@a neri@145872427@radboud university nijmegen;2460281135@c cucchiarini@145872427@radboud university nijmegen;2148590377@helmer strik@145872427@radboud university nijmegen	204321447@natural language processing;28490314@speech recognition;178980831@pattern recognition;41008148@computer science	1988687075;70727784;1481151678	
1739673028	2000	automatic detection and correction of non native english pronunciations	https://academic.microsoft.com/#/detail/1739673028	2000		2024447061@wolfgang menzel@196349391@university of ulm;2157962885@daniel herron@1290206253@microsoft;2039971913@patrizia bonaventura@159176309@university of hamburg;2092928325@r morton@1290206253@microsoft	28490314@speech recognition	1532217933;108096903;1506404588;2086705963;1753200545	
1830834526	2013	using a computer in foreign language pronunciation training what advantages	https://academic.microsoft.com/#/detail/1830834526	2013	This paper looks at how speech-interactive CALL can help the classroom  teacher carry out recommendations from immersion-based approaches to  language instruction. Emerging methods for pronunciation tutoring are  demonstrated from Carnegie Mellon University's FLUENCY project,  addressing not only phone articulation but also speech prosody,  responsible for the intonation and rhythm of utterances. New techniques  are suggested for eliciting freely constructed yet specifically targeted  utterances in speech-interactive CALL. In addition, pilot experiments  are reported that demonstrate new methods for detecting and correcting  errors by mining the speech signal for information about learners'  deviations from native speakers' pronunciation.	1479332637@maxine eskenazi@74973139@carnegie mellon university	204321447@natural language processing;41895202@linguistics;28490314@speech recognition;41008148@computer science	2060765064;2597248837;2044275064;1501187080;622461482;1842528305;1545801944;2067615606;1934143074;644325765;1504393453;2020809652;650328826;2084085532;2028838132;213535256;1965385571;1966541225;6079687	
1842528305	1996	detection of foreign speakers pronunciation errors for second language training preliminary results	https://academic.microsoft.com/#/detail/1842528305	1996	With the present generation of speech recognizers dealing with speaker-independent continuous speech and medium-sized vocabularies, the possibilities for their application are becoming larger, and yet some applications have not yet been tried, or have been tried with heavy constraints on the user, due to the expected poor recognition performance, and the lack of results to date in the domain of prosody has severely limited the use of that information. The author thinks that researchers may be overly pessimistic. She explores the possibility of using Carnegie Mellon University's SPHINX II recognizer and of obtaining correct prosody information in order to implement it in a system to aid in foreign language learning.	1479332637@maxine eskenazi@74973139@carnegie mellon university	204321447@natural language processing;41895202@linguistics;28490314@speech recognition;41008148@computer science	2038666810;2020809652;2089417502;1988669809;2028838132	
188328253	1997	a call system using speech recognition to train the pronunciation of japanese long vowels the mora nasal and mora obstruents
1931766939	1996	automatic text independent pronunciation scoring of foreign language student speech	https://academic.microsoft.com/#/detail/1931766939	1996	SRI International is currently involved in the development of a new generation of software systems for automatic scoring of pronunciation as part of the Voice Interactive Language Training System (VILTS) project. This paper describes the goals of the VILTS system, the speech corpus and the algorithm development. The automatic grading system uses SRI's Decipher/sup TM/ continuous speech recognition system to generate phonetic segmentations that are used to produce pronunciation scores at the end of each lesson. The scores produced by the system are similar to those of expert human listeners. Unlike previous approaches, in which models were built for specific sentences or phrases, we present a new family of algorithms designed to perform well even when knowledge of the exact text to be used is not available.	2342400288@leonardo neumeyer@1298353152@sri international;2130387140@horacio franco@1298353152@sri international;1993980736@mitchel weintraub@1298353152@sri international;2102238887@patti price@1298353152@sri international	204321447@natural language processing;41895202@linguistics;28490314@speech recognition;41008148@computer science	2126597185;66698146;103591337	
1965044932	2010	eduspeak a speech recognition and pronunciation scoring toolkit for computer aided language learning applications	https://academic.microsoft.com/#/detail/1965044932	2010		2130387140@horacio franco@1298353152@sri international;2170494551@harry bratt@1298353152@sri international;2026762216@romain rossier@1298353152@sri international;2027748413@venkata ramana rao gadde@1298353152@sri international;2000023593@elizabeth shriberg@1298353152@sri international;220641829@victor abrash@1298353152@sri international;189628767@kristin precoda@1298353152@sri international	504749915@speech technology;155092808@computational linguistics;41895202@linguistics;28490314@speech recognition;33923547@mathematics	2100969003;2070133242;2098773974;2091359957;2484208911	
2008834750	2009	a new method for mispronunciation detection using support vector machine based on pronunciation space models	https://academic.microsoft.com/#/detail/2008834750	2009	This paper presents two new ideas for text dependent mispronunciation detection. Firstly, mispronunciation detection is formulated as a classification problem to integrate various predictive features. A Support Vector Machine (SVM) is used as the classifier and the log-likelihood ratios between all the acoustic models and the model corresponding to the given text are employed as features for the classifier. Secondly, Pronunciation Space Models (PSMs) are proposed to enhance the discriminative capability of the acoustic models for pronunciation variations. In PSMs, each phone is modeled with several parallel acoustic models to represent pronunciation variations of that phone at different proficiency levels, and an unsupervised method is proposed for the construction of the PSMs. Experiments on a database consisting of more than 500,000 Mandarin syllables collected from 1335 Chinese speakers show that the proposed methods can significantly outperform the traditional posterior probability based method. The overall recall rates for the 13 most frequently mispronounced phones increase from 17.2%, 7.6% and 0% to 58.3%, 44.3% and 29.5% at three precision levels of 60%, 70% and 80%, respectively. The improvement is also demonstrated by a subjective experiment with 30 subjects, in which 53.3% of the subjects think the proposed method is better than the traditional one and 23.3% of them think that the two methods are comparable.	2098518535@si wei@126520041@university of science and technology of china;2291850366@guoping hu@126520041@university of science and technology of china;2297528911@yu hu@126520041@university of science and technology of china;2138415479@renhua wang@126520041@university of science and technology of china	9483764@likelihood ratio test;61328038@speech processing;41895202@linguistics;28490314@speech recognition;178980831@pattern recognition;41008148@computer science	2156909104;2134659216;2034537249;2139008940;2070133242;2106119541;2164931619;2104663520;334543181;1508594724;2091359957;2050693797;103312509;2139565824;2137469438;105558132;2089894727;1496430420;2274685338;270455168;1996545497;2395625153	
2017742648	2009	foreign accent conversion in computer assisted pronunciation training	https://academic.microsoft.com/#/detail/2017742648	2009	Learners of a second language practice their pronunciation by listening to and imitating utterances from native speakers. Recent research has shown that choosing a well-matched native speaker to imitate can have a positive impact on pronunciation training. Here we propose a voice-transformation technique that can be used to generate the (arguably) ideal voice to imitate: the own voice of the learner with a native accent. Our work extends previous research, which suggests that providing learners with prosodically corrected versions of their utterances can be a suitable form of feedback in computer assisted pronunciation training. Our technique provides a conversion of both prosodic and segmental characteristics by means of a pitch-synchronous decomposition of speech into glottal excitation and spectral envelope. We apply the technique to a corpus containing parallel recordings of foreign-accented and native-accented utterances, and validate the resulting accent conversions through a series of perceptual experiments. Our results indicate that the technique can reduce foreign accentedness without significantly altering the voice quality properties of the foreign speaker. Finally, we propose a pedagogical strategy for integrating accent conversion as a form of behavioral shaping in computer assisted pronunciation training.	2065928861@daniel felps@91045830@texas a m university;2037121070@heather bortfeld@91045830@texas a m university;2032259955@ricardo gutierrezosuna@91045830@texas a m university	542774811@prosody;167310288@sound quality;171041071@first language;173988693@phonation;89600930@segmentation;41895202@linguistics;28490314@speech recognition;41008148@computer science	2001141328;1525711547;2428180336;2339961160;2123003832;1993900335;2048861677;1999473075;222076935;2120847449;2280326949;2168473804;2110420312;1994657794;2169528473;2118850452;2119419436;2119607964;2055870134;2100048758;2160024630;2166754847;1991402032;2149709611;2091675326;2111550316;1528839011;2141761826;53458212;2130994140;1978986151;108096903;1976126081;1491767415;2126930309;1739673028;2150684916;181056519;2167341025;2112407627;2122364000;599692643;2017233597;2118799448;2022241205;1970792913;1490975927;2157259375;2046382036;90124316;2125504809;146348127;2098470763;2032988466;1576602419;2056990804;1999405202;2102133697;2184314534;2006075850;250398514;1568035797;2038416017;2073910673;1989046126;2507083698;2044897876;93060608;2166827277;2028533508	
2039568842	2014	machine learning approaches to improving pronunciation error detection on an imbalanced corpus	https://academic.microsoft.com/#/detail/2039568842	2014	In this paper, we investigate the task of phone-level pronunciation error detection as a binary classification problem, the performance of which is heavily affected by the imbalanced distribution of the classes in a manually annotated data set of non-native English. In order to address problems caused by this extreme class imbalance, methods for cost-sensitive learning (weighting inversely proportional to class frequencies) and over-sampling of synthetic instances (SMOTE) are investigated in order to improve classification performance. Experiments using classifiers consisting of features based on acoustic phonetics and word identity demonstrate that these machine learning approaches lead to performance improvements over the baseline system based on the extremely imbalanced data. In addition, several different types of classifiers were compared. Finally, the paper analyzes the robustness of classifier performance across different phones.	2496002160@xuesong yang@157725225@university of illinois at urbana champaign;970005740@anastassia loukina@20089843@princeton university;323850375@keelan evanini@20089843@princeton university	117765406@generalization error;90842384@sampling;204321447@natural language processing;28490314@speech recognition;178980831@pattern recognition;119857082@machine learning;105795698@statistics;41008148@computer science	2148143831;2118978333;2129018774;2139008940;2029996593;2163667253;2134124280;2017743450;1965044932;2008834750;2148007421;2402113958;2093826182;2170234362;2408752745;2404722202;92590757	
2049905800	2008	using articulatory representations to detect segmental errors in nonnative pronunciation	https://academic.microsoft.com/#/detail/2049905800	2008	Motivated by potential applications in second-language pedagogy, we present a novel approach to using articulatory information to improve automatic detection of typical phone-level errors made by nonnative speakers of English-a difficult task that involves discrimination between close pronunciations. We describe a reformulation of the hidden-articulator Markov model (HAMM) framework that is appropriate for the pronunciation evaluation domain. Model training requires no direct articulatory measurement, but rather involves a constrained and interpolated mapping from phone-level transcriptions to a set of physically and numerically meaningful articulatory representations. Here, we define two new methods of deriving articulatory-based features for classification: one, by concatenating articulatory recognition results over eight streams representative of the vocal tract's constituents; the other, by calculating multidimensional articulatory confidence scores within these representations based on general linguistic knowledge of articulatory variants. After adding these articulatory features to traditional phone-level confidence scores, our results demonstrate absolute reductions in combined error rates for verification of segment-level pronunciations produced by nonnative speakers in the ISLE corpus by as much as 16%-17% for some target segments, and a 3%-4% absolute improvement overall.	2027275778@joseph tepperman@1174212@university of southern california;2171036777@shrikanth narayanan@1174212@university of southern california	47401133@vocal tract;92548554@domain model;513492790@discrimination;163836022@markov model;174576238@speech;89600930@segmentation;170810435@english;98239658@direct method;17378031@interpolation;89279210@stress;147673038@reliability;133892786@speaker recognition;61328038@speech processing;204321447@natural language processing;41895202@linguistics;28490314@speech recognition;41008148@computer science	2129244720;2003890417;2160130475;1970996882;2167642311;2159596372;2106125881;102979914;57619689;2134824793;2118511662;1821592834;93767964;2152663231;183467496;162591155;1967701321;1515154287;2122407890;2134562561;135108420;2136848358;2023414836	
2067517679	2012	a comparison based approach to mispronunciation detection	https://academic.microsoft.com/#/detail/2067517679	2012	The task of mispronunciation detection for language learning is typically accomplished via automatic speech recognition (ASR). Unfortunately, less than 2% of the world's languages have an ASR capability, and the conventional process of creating an ASR system requires large quantities of expensive, annotated data. In this paper we report on our efforts to develop a comparison-based framework for detecting word-level mispronunciations in nonnative speech. Dynamic time warping (DTW) is carried out between a student's (non-native speaker) utterance and a teacher's (native speaker) utterance, and we focus on extracting word-level and phone-level features that describe the degree of mis-alignment in the warping path and the distance matrix. Experimental results on a Chinese University of Hong Kong (CUHK) nonnative corpus show that the proposed framework improves the relative performance on a mispronounced word detection task by nearly 50% compared to an approach that only considers DTW alignment scores.	2481769225@ann lee@63966007@massachusetts institute of technology;2154846939@james r glass@63966007@massachusetts institute of technology	88516994@dynamic time warping;52622490@feature extraction;204321447@natural language processing;28490314@speech recognition;178980831@pattern recognition;41008148@computer science	2153635508;2161969291;273093436;2139008940;2126203737;2171019095;2134124280;2137268753;2095514769;275138538;2114492809;2154093685;103312509;2152334841;2118474530;2147229100	
2070133242	2000	automatic scoring of pronunciation quality
2091675326	2003	speech technologies for pronunciation feedback and evaluation
2093826182	2009	asr based pronunciation evaluation with automatically generated competing vocabulary and classifier fusion	https://academic.microsoft.com/#/detail/2093826182	2009	In this paper, the application of automatic speech recognition (ASR) technology in computer aided pronunciation training (CAPT) is addressed. A method to automatically generate the competitive lexicon, required by an ASR engine to compare the pronunciation of a target word with its correct and wrong phonetic realizations, is proposed. In order to enable the efficient deployment of CAPT applications, the generation of this competitive lexicon does not require any human assistance or a priori information of mother language dependent error rules. Moreover, a Bayes based multi-classifier fusion approach to map ASR objective confidence scores to subjective evaluations in pronunciation assessment is presented. The method proposed here to generate a competitive lexicon given a target word leads to averaged subjective-objective score correlation equal to 0.67 and 0.82 with five and two levels of pronunciation quality, respectively. Finally, multi-classifier systems (MCS) provide a promising formal framework to combine poorly correlated scores in CAPT. When applied to ASR confidence metrics, MCS can lead to an increase of 2.4% and a reduction of 10.2% in subjective-objective score correlation and classification error, respectively, with two pronunciation quality levels.	2099033291@carlos molina@69737025@university of chile;1934821052@nestor becerra yoma@69737025@university of chile;2307372321@jorge wuth@69737025@university of chile;2141319837@hiram vivanco@69737025@university of chile	189722922@open market operation;33954974@sensor fusion;205617318@metric;147673038@reliability;137584468@phonetics;61328038@speech processing;87868495@information processing;204321447@natural language processing;28490314@speech recognition;41008148@computer science	2158275940;2084134149;2002342963;2164568552;2016648380;2160767978;2168847089;2122558050;2164810574;1931766939;2119419436;2077155272;2056933203;83182205;73900594;48881744;2152709821;3243259;67753814;1549300081;2921871	
2119607964	2002	the pedagogy technology interface in computer assisted pronunciation training	https://academic.microsoft.com/#/detail/2119607964	2002	In this paper, we examine the relationship between pedagogy and technology in Computer Assisted Pronunciation Training (CAPT) courseware. First, we will analyse available literature on second language pronunciation teaching and learning in order to derive some general guidelines for effective training. Second, we will present an appraisal of various CAPT systems with a view to establishing whether they meet pedagogical requirements. In this respect, we will show that many commercial systems tend to prefer technological novelties to the detriment of pedagogical criteria that could benefit the learner more. While examining the limitations of today's technology, we will consider possible ways to deal with these shortcomings. Finally, we will combine the information thus gathered to suggest some recommendations for future CAPT.	2139590113@a neri@145872427@radboud university nijmegen;2460281135@c cucchiarini@145872427@radboud university nijmegen;2148590377@helmer strik@145872427@radboud university nijmegen;2052844438@lou boves@145872427@radboud university nijmegen	41895202@linguistics;28490314@speech recognition;154945302@artificial intelligence;144024400@sociology;15744967@psychology;41008148@computer science	34578900;2070696251;2152615458;2075509776;2109530700;1993900335;2049072322;2049831997;2124015027;1976285019;1995706466;2089728281;2010110136;2168473804;1493910332;1994657794;2084614868;1999328446;1577671117;275495156;2091359957;2141720691;1967421919;1995193944;2146484157;1049766;2149709611;1988819670;2037790694;2130994140;2142908500;116129933;1977369679;1974527503;1491767415;2126930309;1739673028;1750883178;1976867462;2015302001;2038047181;2143456682;1544450126;2170947378;322814586;2074913905;1983249150;2622482026;2027871256;1946893940;1839336196;2105418090;2071585964;2103520797;302693779;2038416017;2056052115;2048762813;93060608;2137387078	
2130689396	2015	automatic pronunciation error detection and feedback generation for call applications	https://academic.microsoft.com/#/detail/2130689396	2015		2278598925@renlong ai@@	204321447@natural language processing;28490314@speech recognition;46312422@communication;41008148@computer science	1585763212;39776430;2251239961;1522107279	
2690082738	2017	Shefce: A Cantonese-English bilingual speech corpus for pronunciation assessment
2608319664	2017	Automatic detection of syllable stress using sonority based prominence features for pronunciation evaluation
2615061381	2017	Sparse Pronunciation Codes for Perceptual Phonetic Information Assessment
2608319664	2017	Automatic detection of syllable stress using sonority based prominence features for pronunciation evaluation
1530222548	2017	Innovative use of mobile technologies in EAP oral assessment: a pilot study from The Open University
2727401124	2017	Speech/pause detection algorithm based on the adaptive method of complementary decomposition and energy assessment of intrinsic mode functions
2727401124	2017	Developing classroom language assessment benchmarks for Japanese teachers of English as a foreign language
2571838890	2017	Automatic pronunciation assessment of Korean spoken by L2 learners using best feature set selection
2517552251	2017	Pronunciation Assessment of Japanese Learners of French with GOP Scores and Phonetic Information
2575689684	2017	Computer-assisted pronunciation training: From pronunciation scoring towards spoken language learning
2617997528	2016	On the Assessment of Computer-assisted Pronunciation Training Tools
2514754990	2016	Vowel Characteristics in the Assessment of L2 English Pronunciation
2515321869	2016	Context Aware Mispronunciation Detection for Mandarin Pronunciation Training
2515576076	2016	Pronunciation Error Detection for New Language Learners
2584745181	2016	Measuring Pronunciation Improvement in Users of CAPT Tool TipTopTalk!
2612760192	2016	The correlation between signal distance and consonant pronunciation in Mandarin words
2613249667	2016	Senone log-likelihood ratios based articulatory features in pronunciation erroneous tendency detecting
2512743763	2016	Automatic Pronunciation Evaluation of Non-Native Mandarin Tone by Using Multi-Level Confidence Measures
2502436735	2016	A Novel Application System of Assessing the Pronunciation Differences Between Chinese Children and Adults
2613090068	2016	Pronunciation error detection using DNN articulatory model based on multi-lingual and multi-task learning
1523004151	2016	Learning Speaker-specific Pronunciations of Disordered Speech Learning Speaker-specific Pronunciations of Disordered Speech
2502847729	2016	Automatic Assessment of Speech Intelligibility for Individuals With Aphasia
2565056043	2016	Towards Using Conversations with Spoken Dialogue Systems in the Automated Assessment of Non-Native Speakers of English
2515679259	2016	Deep Neural Networks for Voice Quality Assessment Based on the GRBAS Scale
2510063686	2016	Self-Adaptive DNN for Improving Spoken Language Proficiency Assessment
2509052352	2016	Automatic Assessment and Error Detection of Shadowing Speech: Case of English Spoken by Japanese Learners
2610458980	2016	Towards automatic assessment of aphasia speech using automatic speech recognition techniques
2176713451	2016	HMM-Based Non-Native Accent Assessment Using Posterior Features
2572179590	2016	Multi-lingual and multi-task DNN learning for articulatory error detection
2406502879	2016	Personalized mispronunciation detection and diagnosis based on unsupervised error pattern discovery
2401896499	2016	Improving non-native mispronunciation detection and enriching diagnostic feedback with DNN-based speech attribute modeling
