term,cvalue
distributed scheduling algorithms,3.4965075614664802
effectiveness of resource brokers,3.4965075614664802
energyefficient task partitioning,3.4965075614664802
everincreasing energy consumption,3.4965075614664802
execution of interdependent tasks,3.4965075614664802
different inter arrival time jobs,3.4965075614664802
multiclient multiserver scenario,3.4657359027997265
poweraware scheduling algorithms,3.4657359027997265
order of neighborhood structures,3.4657359027997265
optimal objective function value,3.4657359027997265
informationoriented applications,3.4657359027997265
minimize total tardiness suppose,3.4657359027997265
management of workflow execution,3.4657359027997265
largescale distributed computing,3.4657359027997265
jobs with different release time,3.4657359027997265
resource management domain model,3.4657359027997265
practice because ofuncertainties,3.4657359027997265
transient grid service instances,3.4657359027997265
scheduler performance evaluation,3.4657359027997265
scientific workflow applications,3.4657359027997265
significant performance benefits,3.4657359027997265
top of hybridized metaheuristics,3.4657359027997265
tremendous distributed resources,3.4657359027997265
true polynomialbounded algorithm,3.4657359027997265
twostage decomposition mechanism,3.4657359027997265
use of realworld market concepts,3.4657359027997265
various computation requirements,3.4657359027997265
higher level resource management,3.4657359027997265
ibm websphere application server,3.4657359027997265
grid resource management systems,3.4657359027997265
aim of power management policies,3.4657359027997265
development of widearea networks,3.4657359027997265
advantage over online algorithms,3.4657359027997265
globus toolkitspl reg monitoring,3.4657359027997265
article via commercial databases,3.4657359027997265
benefits of different approaches,3.4657359027997265
centers internet hosting centers,3.4657359027997265
challenges of content management,3.4657359027997265
changes in resource availability,3.4657359027997265
computationoriented applications,3.4657359027997265
cooperative software engineering,3.4657359027997265
current stateoftheart algorithms,3.4657359027997265
classical stateless web services,3.4657359027997265
different classes ofapplications,3.4657359027997265
energy efficient server clusters,3.4657359027997265
different underlying assumptions,3.4657359027997265
fixed integer processing time pi,3.4657359027997265
example extended functionalities,3.4657359027997265
estimations of prediction errors,3.4657359027997265
gcommercecomputational economies,3.4657359027997265
energy efficient online deadline,3.4657359027997265
dynamic scheduling process tries,3.4657359027997265
discrete computational resources,3.4657359027997265
optimal power allocation varies,3.4339872044851463
infrastructure preface foreword,3.4339872044851463
internetbased services workload,3.4339872044851463
larger european genesis project,3.4339872044851463
latest theoretical developments,3.4339872044851463
leftmost decomposition position,3.4339872044851463
live runtime power measurements,3.4339872044851463
metascheduling on utility grids,3.4339872044851463
multiple administrative domains,3.4339872044851463
ondemand computing environments,3.4339872044851463
first polynomial time algorithm,3.4339872044851463
overall workflow execution time,3.4339872044851463
previous clusterbased prototype,3.4339872044851463
quality of service architecture,3.4339872044851463
survey marketoriented computing,3.4339872044851463
systems system state estimation,3.4339872044851463
terms of distributed scheduling,3.4339872044851463
testing of relative performance,3.4339872044851463
time from host load predictions,3.4339872044851463
warehousesized computing system,3.4339872044851463
workflow application scheduling,3.4339872044851463
highperformance network servers,3.4339872044851463
application workflow operations,3.4339872044851463
extensive computational testing,3.4339872044851463
compact computer implementation,3.4339872044851463
additional higherlevel services,3.4339872044851463
eventbased execution management,3.4339872044851463
algorithm cis  pseudopolynomial,3.4339872044851463
algorithm for maximum matchings,3.4339872044851463
algorithms with time complexity,3.4339872044851463
available processing unit types,3.4339872044851463
category of resource management,3.4339872044851463
challenges on energy efficiency,3.4339872044851463
cluster of clusters environment,3.4339872044851463
algorithm for integer solutions,3.4339872044851463
computational economy framework,3.4339872044851463
different virtual organizations,3.4339872044851463
concept of multiprocessor tasks,3.4339872044851463
corresponding utility functions,3.4339872044851463
creation of virtual enterprises,3.4339872044851463
decentralized address data grid,3.4339872044851463
different service granularities,3.4339872044851463
distributed systems integration,3.4339872044851463
computational resources sources,3.4339872044851463
processor with unbounded speed,3.4011973816621555
power heterogeneous processors,3.4011973816621555
policybased optimization rules,3.4011973816621555
planes from conditional bounds,3.4011973816621555
performance prediction methods,3.4011973816621555
own workload management system,3.4011973816621555
overwhelming electricity bills,3.4011973816621555
new workflow management system,3.4011973816621555
open grid service architecture,3.4011973816621555
nontrivial approximation ratio,3.4011973816621555
multiple workflow applications,3.4011973816621555
model with tardiness penalties,3.4011973816621555
metric collection overlay plan,3.4011973816621555
metanegotiation infrastructure,3.4011973816621555
representative cloud platforms,3.4011973816621555
measures of utility uniformity,3.4011973816621555
pseudopolynomialtime algorithm,3.4011973816621555
single machine total tardiness,3.4011973816621555
resource allocation strategies,3.4011973816621555
resource fragmentation effects,3.4011973816621555
main memory energy consumption,3.4011973816621555
workflows with qos constraints,3.4011973816621555
various information structures,3.4011973816621555
variety of allocation policies,3.4011973816621555
use of several different types,3.4011973816621555
timecritical grid applications,3.4011973816621555
systems abstract traditionally,3.4011973816621555
software engineering processes,3.4011973816621555
serviceoriented grid computing,3.4011973816621555
service provider relationships,3.4011973816621555
sense of worstcase performance,3.4011973816621555
semantic description languages,3.4011973816621555
scalable virtual organizations,3.4011973816621555
rules from production planning,3.4011973816621555
resource management strategies,3.4011973816621555
matrix multiplication exponent,3.4011973816621555
effects on service performance,3.4011973816621555
lowest possible supply voltage,3.4011973816621555
detailed tracedriven simulator,3.4011973816621555
cooperation among team members,3.4011973816621555
complex scientific experiments,3.4011973816621555
clients various qos guarantees,3.4011973816621555
classification of olap queries,3.4011973816621555
budget distribution strategies,3.4011973816621555
best possible online algorithm,3.4011973816621555
areas of distributed computing,3.4011973816621555
analysis of technology choices,3.4011973816621555
algorithm for maximum matching,3.4011973816621555
linear time series predictions,3.4011973816621555
advance reservation mechanisms,3.4011973816621555
adjacency array representation,3.4011973816621555
additional computational tests,3.4011973816621555
adaptations of dominance rules,3.4011973816621555
achievable prediction accuracy,3.4011973816621555
data about available resources,3.4011973816621555
advice take data visualization,3.4011973816621555
deterministic online algorithm,3.4011973816621555
g commerce market formulations,3.4011973816621555
different lowlevel middlewares,3.4011973816621555
law of distribution complexity,3.4011973816621555
information integration system,3.4011973816621555
individuals andor institutions,3.4011973816621555
heterogeneous grid environment,3.4011973816621555
heterogeneity among processors,3.4011973816621555
greedy approximation algorithm,3.4011973816621555
information about requirements,3.4011973816621555
