term,cvalue
nimrodg parameter specification language,3.6888794541139363
uniprocessor multiprogrammed environment,3.6888794541139363
terms of optimal constructive algorithms,3.6888794541139363
terms of computational complexity theory,3.6888794541139363
tasks with hard realtime constraintsthat,3.6888794541139363
suite of important computational kernels,3.6888794541139363
sharedmemory multiprocessor architecture,3.6888794541139363
servicebased distributed query processor,3.6888794541139363
portal lets grid application programmers,3.6888794541139363
performance for distributed applications,3.6888794541139363
nonpreemptive multiprocessor environment,3.6888794541139363
implementation for cachecoherent systems,3.6888794541139363
architectural structureswhether hardware,3.6888794541139363
flexible data orchestration abstractions,3.6888794541139363
fivepointer limitless directory achieves,3.6888794541139363
explicit parallel processing description,3.6888794541139363
endusers of tedious task implementations,3.6888794541139363
development of robust middleware support,3.6888794541139363
detailed endtoend monitoring information,3.6888794541139363
database for dynamic distributed content,3.6888794541139363
conventional resource management systems,3.6888794541139363
concept of applicationcentric scheduling,3.6888794541139363
prediction,3.684136148790474
overhead,3.6696027206114747
flexible softwareonly storage appliance,3.6635616461296463
use of several duplicate hardware units,3.6635616461296463
taxonomy of scientific workflow systems,3.6635616461296463
support for cachecoherent shared memory,3.6635616461296463
share petabyterange information volumes,3.6635616461296463
performance of softwareextended systems,3.6635616461296463
ondynamic deadlinebased priority levels,3.6635616461296463
nonpipelined singlebanked register file,3.6635616461296463
highperformance computational resources,3.6635616461296463
globus information service capabilities,3.6635616461296463
future escience research infrastructure,3.6635616461296463
frequency of synchronization operations,3.6635616461296463
discussion of classification categories,3.6635616461296463
eigenvectors of real symmetric matrices,3.6635616461296463
complements previous simulation studies,3.6635616461296463
acceptable parallel program performance,3.6635616461296463
application of computational procedures,3.6635616461296463
approximate analytic performance models,3.6635616461296463
coarser granularity biology application,3.6635616461296463
algorithms for scalable synchronization,3.6635616461296463
control over physical memory management,3.6635616461296463
darwin customizable resource management,3.6635616461296463
data protectionwhile directory services,3.6635616461296463
development of resourcesharing networks,3.6635616461296463
information about realtime constraints,3.6375861597263857
multiprocessor memory reference traces,3.6375861597263857
matching storage resource capabilities,3.6375861597263857
many realtime application environments,3.6375861597263857
many grid workflow middleware services,3.6375861597263857
ludecomposition applicationprefetching,3.6375861597263857
largescale sharedmemory multiprocessor,3.6375861597263857
largescale multiprocessor architecture,3.6375861597263857
introduction of appropriate algorithms,3.6375861597263857
many important scientific applications,3.6375861597263857
impact of remote memory access latency,3.6375861597263857
hasb ecomecommonparlanceamong parallel,3.6375861597263857
finegrain fullemptybit synchronization,3.6375861597263857
excessive interprocessor communication,3.6375861597263857
dynamic resource performance forecasts,3.6375861597263857
advanced computational collaboratories,3.6375861597263857
considerable human coordination effort,3.6375861597263857
computational community infrastructure,3.6375861597263857
basic replica selection service design,3.6375861597263857
protocol,3.625692944467406
requirements for grid data management,3.6109179126442243
requirements for scientific workflows,3.6109179126442243
scalable sharedmemory multiprocessors,3.6109179126442243
sequential consistency model performs,3.6109179126442243
use of multiple consistency protocols,3.6109179126442243
simple bandwidth estimation technique,3.6109179126442243
special simulated annealing algorithm,3.6109179126442243
tool for air traffic control research,3.6109179126442243
unrelated parallel machine scheduling,3.6109179126442243
performance of spin lock alternatives,3.6109179126442243
programs in architectural evaluations,3.6109179126442243
several complex scientific algorithms,3.6109179126442243
particular scientific workflow system,3.6109179126442243
hardware for scalable multiprocessors,3.6109179126442243
parameterized architectural framework,3.6109179126442243
approximate mean value analysis  u881,3.6109179126442243
consideration of future task arrivals,3.6109179126442243
geographical information system grids,3.6109179126442243
analysis of large scientific datasets,3.6109179126442243
management in distributed environment,3.6109179126442243
messagepassing communications network,3.6109179126442243
metacomputing software infrastructure,3.6109179126442243
more conventional clientserver models,3.6109179126442243
own power consumption characteristics,3.6109179126442243
series of proofofconcept experiments,3.58351893845611
need for large intermediate storages,3.58351893845611
others,3.58351893845611
primitives for distributed computing,3.58351893845611
prototype gara implementation builds,3.58351893845611
rational laplacestieltjes transforms,3.58351893845611
reader,3.58351893845611
reductions in communication overhead,3.58351893845611
regard,3.58351893845611
report,3.58351893845611
secure,3.58351893845611
sweep template user level middleware,3.58351893845611
several different consistency models,3.58351893845611
sharedmemory programming environment,3.58351893845611
simple critical path priority method,3.58351893845611
single scheduling algorithm performs,3.58351893845611
subset,3.58351893845611
terms of applicationlevel components,3.58351893845611
tsrcbs,3.58351893845611
ultrix,3.58351893845611
variety of different query languages,3.58351893845611
limitations in communication latency,3.58351893845611
metacomputing infrastructure toolkit,3.58351893845611
globusgrid middleware infrastructure,3.58351893845611
largescale computational experiments,3.58351893845611
engineering application requirements,3.58351893845611
kernel,3.58351893845611
applications on grid infrastructures,3.58351893845611
author,3.58351893845611
communication subsystem organization,3.58351893845611
cosyn hardware software co synthesis,3.58351893845611
development of memorysystem software,3.58351893845611
discover computational collaboratory,3.58351893845611
efficient synchronization primitives,3.58351893845611
effort,3.58351893845611
enactment of scientific applications,3.58351893845611
andmoredynamicinformationforinstance,3.58351893845611
enterprisescale network file systems,3.58351893845611
execution of distributed query plans,3.58351893845611
existence of multiple critical paths,3.58351893845611
flow time schedule length properties,3.58351893845611
focus on largescale resource sharing,3.58351893845611
giggle,3.58351893845611
agents,3.58351893845611
hardware for scalable multiprocessor,3.58351893845611
higherlevel data management services,3.58351893845611
kepler,3.58351893845611
gridftp,3.5675019399347407
performance of distributed programs,3.5553480614894135
place limited functionality demands,3.5553480614894135
probabilistic seismic hazard curves,3.5553480614894135
relation between capability systems,3.5553480614894135
several loaddistributing algorithms,3.5553480614894135
same ongoing computational activity,3.5553480614894135
scidac data grid middleware project,3.5553480614894135
scope of dataintensive applications,3.5553480614894135
set of heterogeneous host computers,3.5553480614894135
timestamped regionchange broadcasts,3.5553480614894135
significant performance improvement,3.5553480614894135
simulation against random workloads,3.5553480614894135
synchronization frequency increases,3.5553480614894135
theexistence of scalable algorithms,3.5553480614894135
ubiquitous gridbased infrastructure,3.5553480614894135
underlying communications substrate,3.5553480614894135
virtual sharedmemory software layer,3.5553480614894135
workstationbased distributed system,3.5553480614894135
need for national address databases,3.5553480614894135
offline resource prediction systems,3.5553480614894135
onedimensional workload descriptors,3.5553480614894135
minimumlaxityfirstserved discipline,3.5553480614894135
construction of dataintensive tools,3.5553480614894135
memory system design considerations,3.5553480614894135
algorithm for realtime applications,3.5553480614894135
applications with simple interfaces,3.5553480614894135
assignment of particular facilities,3.5553480614894135
chaos irregular application library,3.5553480614894135
class of dataintensive applications,3.5553480614894135
communicationintensive applications,3.5553480614894135
conjunction with limited backtracks,3.5553480614894135
construction of computational grids,3.5553480614894135
capability of economicbased systems,3.5553480614894135
corresponding security architecture,3.5553480614894135
description of application behavior,3.5553480614894135
disciplines for resource allocation,3.5553480614894135
engineering computingthe discussion,3.5553480614894135
fine granularity astronomy workflow,3.5553480614894135
higher branch misprediction penalty,3.5553480614894135
highlevel replica selection service,3.5553480614894135
demands against available equipment,3.5553480614894135
machines with high latency networks,3.5553480614894135
coherent,3.5472826299244256
optimum threshold parameter values,3.5263605246161616
servicebased architecture suitable,3.5263605246161616
scalable replica location services,3.5263605246161616
reprints for governmental purposes,3.5263605246161616
production heterogeneous platforms,3.5263605246161616
preemptiveresume earliest deadline,3.5263605246161616
number of different producer types,3.5263605246161616
opportunities for high performance,3.5263605246161616
onlocallyaccessible flag variables,3.5263605246161616
onedimensional workload descriptor,3.5263605246161616
network weather service cpu sensor,3.5263605246161616
several common protocol operations,3.5263605246161616
set of complex valueadded services,3.5263605246161616
variety of heterogeneous resources,3.5263605246161616
sharedaddressspace multiprocessors,3.5263605246161616
significant performance advantages,3.5263605246161616
special purpose application portal,3.5263605246161616
specialized computational services,3.5263605246161616
structures on twoprocessor systems,3.5263605246161616
tasks with unequal execution times,3.5263605246161616
taxonomy of register architectures,3.5263605246161616
theory of deterministic sequencing,3.5263605246161616
twolevel organization degrades ipc,3.5263605246161616
underlying computer infrastructure,3.5263605246161616
variety of scientific applications,3.5263605246161616
multiinstitutional research effort,3.5263605246161616
multiprocessor memory architecture,3.5263605246161616
communicates with other processors,3.5263605246161616
most sophisticated software scheme,3.5263605246161616
design of large parallel computers,3.5263605246161616
advantage of specific efficiencies,3.5263605246161616
algorithms exhibit stable behavior,3.5263605246161616
application programming interfaces,3.5263605246161616
applications with moderate amounts,3.5263605246161616
aspects of distributed computation,3.5263605246161616
assembled grid service collections,3.5263605246161616
bridge between release consistency,3.5263605246161616
certain synchronization operations,3.5263605246161616
acase against socalled  dance hall,3.5263605246161616
communicationintensive fft program,3.5263605246161616
comparative performance evaluation,3.5263605246161616
complicated communication patterns,3.5263605246161616
many identical processing elements,3.5263605246161616
deterministic processor scheduling,3.5263605246161616
high performance cluster computers,3.5263605246161616
lightweight instrumentation system,3.5263605246161616
introducingperformance bottlenecks,3.5263605246161616
interprocessor communication costs,3.5263605246161616
hundreds of administrative domains,3.5263605246161616
impact of various other parameters,3.5263605246161616
hierarchical register organization,3.5263605246161616
hardware cacheconsistency protocol,3.5263605246161616
generic data transfer architecture,3.5263605246161616
distribution of interarrival times,3.5263605246161616
distributed memory multiprocessors,3.5263605246161616
multiprotocol release consistency,3.4965075614664802
reallife telecomtransport systems,3.4965075614664802
range from sequential consistency,3.4965075614664802
platinum memory management system,3.4965075614664802
notion of applicationoriented qos,3.4965075614664802
information services architecture,3.4965075614664802
multiple decentralized components,3.4965075614664802
more instruction issue capability,3.4965075614664802
mediumscale sharedmemory machines,3.4965075614664802
localremote architecture subclass,3.4965075614664802
level of performance commensurate,3.4965075614664802
significant performance advantage,3.4965075614664802
replacing sharedmemory operations,3.4965075614664802
top of different native platforms,3.4965075614664802
sophisticated distributed systems,3.4965075614664802
specific soft real time deadlines,3.4965075614664802
support for finegrain computation,3.4965075614664802
support for programmer management,3.4965075614664802
texas advanced technology program,3.4965075614664802
top of raw communication services,3.4965075614664802
useful applicationlevel functions,3.4965075614664802
userlevel grid middleware project,3.4965075614664802
virtual data language interpreter,3.4965075614664802
wellknown fordfulkerson algorithm,3.4965075614664802
wwwglobusorgresearchpapersogsapdf,3.4965075614664802
incremental prefetching technique,3.4965075614664802
individual application components,3.4965075614664802
irregular scientific applications,3.4965075614664802
implications of web service ideas,3.4965075614664802
detailed endtoend instrumentation,3.4965075614664802
hardwaresynthesized shared memory,3.4965075614664802
architectural design alternatives,3.4965075614664802
architecture forpower consumption,3.4965075614664802
assignment of computational tasks,3.4965075614664802
bbn butterfly plus multiprocessor,3.4965075614664802
benefit common programming styles,3.4965075614664802
computational workflows increases,3.4965075614664802
conditions of imperfect knowledge,3.4965075614664802
control of exceptional conditions,3.4965075614664802
cost versus performance tradeoffs,3.4965075614664802
customized communication patterns,3.4965075614664802
deliverable performance potential,3.4965075614664802
computing over wide area networks,3.4965075614664802
different inter arrival time jobs,3.4965075614664802
examples of elementary protection,3.4965075614664802
distributed computational economy,3.4965075614664802
generalpurpose programming system,3.4965075614664802
flexible communication mechanisms,3.4965075614664802
firstcomefirstserved type service,3.4965075614664802
ferent software coherence schemes,3.4965075614664802
field of data intensive computing,3.4965075614664802
energyefficient task partitioning,3.4965075614664802
dssmps on unmodified applications,3.4965075614664802
doe common component architecture,3.4965075614664802
distributedmemory multiprocessors,3.4965075614664802
parallel scientific applications,3.4657359027997265
multicube multiprocessor  gowo88,3.4657359027997265
of fullmap directory performance,3.4657359027997265
number of scientific disciplines,3.4657359027997265
nonhomogeneous task arrival rate,3.4657359027997265
new dynamic scheduling algorithm,3.4657359027997265
multiple data transfer protocols,3.4657359027997265
many workflow management systems,3.4657359027997265
modern scientific collaborations,3.4657359027997265
model for multiprocessor control,3.4657359027997265
mit alewife machine architecture,3.4657359027997265
minimal mean flow time schedules,3.4657359027997265
largescale widearea applications,3.4657359027997265
perload nonunity stridepredictor,3.4657359027997265
performance of such applications,3.4657359027997265
transient grid service instances,3.4657359027997265
primary computing infrastructure,3.4657359027997265
prophet along several dimensions,3.4657359027997265
real medical imaging application,3.4657359027997265
representative grid technologies,3.4657359027997265
scalarvalued measurement streams,3.4657359027997265
singlecomputer simulation system,3.4657359027997265
softwareextended systems benefit,3.4657359027997265
spatial data dependence patterns,3.4657359027997265
synchronisation of remote copies,3.4657359027997265
system for standard unix systems,3.4657359027997265
system of identical processors o,3.4657359027997265
tasks with resource requirements,3.4657359027997265
tomography application workflows,3.4657359027997265
weaker memory consistency models,3.4657359027997265
large scale scientific workflows,3.4657359027997265
larger computational experiments,3.4657359027997265
computationoriented applications,3.4657359027997265
large scale numa multiprocessors,3.4657359027997265
development of grid technologies,3.4657359027997265
interaction between architecture,3.4657359027997265
accuracy of bandwidth estimators,3.4657359027997265
aggressive kernel implementation,3.4657359027997265
alewife messagepassing interface,3.4657359027997265
applicable optimisation strategy,3.4657359027997265
aspect of servicebased computing,3.4657359027997265
automatic optimization technique,3.4657359027997265
availability of spare processors,3.4657359027997265
cluster of alpha multiprocessors,3.4657359027997265
complete scientific applications,3.4657359027997265
computer communications networks,3.4657359027997265
default data movement strategies,3.4657359027997265
design of analog control systems,3.4657359027997265
designers of data flow computers,3.4657359027997265
basic operating systems services,3.4657359027997265
distributed system architectures,3.4657359027997265
government research laboratories,3.4657359027997265
informationoriented applications,3.4657359027997265
documentation of data provenance,3.4657359027997265
increase in simultaneous service,3.4657359027997265
impractical centralized baseline,3.4657359027997265
high energy physics applications,3.4657359027997265
heterogeneous resource ensembles,3.4657359027997265
hierarchical resource management,3.4657359027997265
gigascale global location engine,3.4657359027997265
general branchandbound algorithm,3.4657359027997265
family of implementable policies,3.4657359027997265
efficient tasktoresource mapping,3.4657359027997265
efficient communication hardware,3.4657359027997265
powerful specification language,3.4339872044851463
notion of geographical locality,3.4339872044851463
other contemporary technologies,3.4339872044851463
processors exchange information,3.4339872044851463
optimal nonpreemptive schedules,3.4339872044851463
numerous scientific disciplines,3.4339872044851463
number of software technologies,3.4339872044851463
numa multiprocessor experiences,3.4339872044851463
many grid application scenarios,3.4339872044851463
multiple manmachine interaction,3.4339872044851463
multiple administrative domains,3.4339872044851463
motives for parallel processing,3.4339872044851463
many sharedmemory architectures,3.4339872044851463
many other scientific endeavors,3.4339872044851463
management of storage resources,3.4339872044851463
program air traffic simulations,3.4339872044851463
intermodule communication costs,3.4339872044851463
processorsharing central server,3.4339872044851463
tasks on multiprocessor systems,3.4339872044851463
pronounced asapplications scale,3.4339872044851463
several concrete instantiations,3.4339872044851463
integrated heuristic algorithms,3.4339872044851463
web services resource framework,3.4339872044851463
terms of fundamental properties,3.4339872044851463
terms of distributed scheduling,3.4339872044851463
system with dedicated languages,3.4339872044851463
suggestions for further reading,3.4339872044851463
several key reusable components,3.4339872044851463
set of rigid timing constraints,3.4339872044851463
properly interlocked operations,3.4339872044851463
set of available grid resources,3.4339872044851463
sequence of optimal assignments,3.4339872044851463
separate prefetch issue buffers,3.4339872044851463
semistructured adaptive methods,3.4339872044851463
secure efficient data transport,3.4339872044851463
research in parallel processing,3.4339872044851463
realization of endtoend quality,3.4339872044851463
interconnect supports broadcast,3.4339872044851463
highperformance message passing,3.4339872044851463
initiated adaptive load sharing,3.4339872044851463
clean flexible system structure,3.4339872044851463
corresponding utility functions,3.4339872044851463
connection between web services,3.4339872044851463
concrete workflow generator cwg,3.4339872044851463
computer system research issues,3.4339872044851463
comparison of scalable hardware,3.4339872044851463
common highlevel workload model,3.4339872044851463
combinations of such heuristics,3.4339872044851463
challenges on energy efficiency,3.4339872044851463
difference in performance grows,3.4339872044851463
behavior of mathematical models,3.4339872044851463
available processing unit types,3.4339872044851463
application metadata attributes,3.4339872044851463
apples parameter sweep template,3.4339872044851463
additional higherlevel services,3.4339872044851463
achievement of good performance,3.4339872044851463
individual job processing rates,3.4339872044851463
decentralized address data grid,3.4339872044851463
best single workload descriptor,3.4339872044851463
different workload descriptions,3.4339872044851463
future e science infrastructure,3.4339872044851463
distributed molecular modelling,3.4339872044851463
impact on processor performance,3.4339872044851463
highperformance microprocessors,3.4339872044851463
highperformance implementations,3.4339872044851463
hardwaresupported shared memory,3.4339872044851463
gravitational physics workflows,3.4339872044851463
globus toolkit allow scientists,3.4339872044851463
highend computational resources,3.4339872044851463
forecasting network performance,3.4339872044851463
earlier ordering considerations,3.4339872044851463
distributed systems integration,3.4339872044851463
dynamic structured applications,3.4339872044851463
dynamic soft realtime scheduler,3.4339872044851463
equilibrium state probabilities,3.4339872044851463
experimental timesharing system,3.4339872044851463
fast core storedrum combination,3.4339872044851463
grid services,3.419932476615382
method,3.404342991533304
new scalable barrier algorithm,3.4011973816621555
platforms without modification,3.4011973816621555
petabytescale data collections,3.4011973816621555
performance within ten percent,3.4011973816621555
partial differential equations,3.4011973816621555
parallel programming languages,3.4011973816621555
parallel processable  subtasks,3.4011973816621555
open grid service architecture,3.4011973816621555
observations of empirical data,3.4011973816621555
number of available processors,3.4011973816621555
novel memory management system,3.4011973816621555
interests of graduate students,3.4011973816621555
needs of virtual organizations,3.4011973816621555
multiprocessor computer system,3.4011973816621555
minimal programmer annotations,3.4011973816621555
measures of system performance,3.4011973816621555
management of dataset replicas,3.4011973816621555
locationindependent addressing,3.4011973816621555
layer of interpretive hardware,3.4011973816621555
joint equilibrium distribution,3.4011973816621555
interface between applications,3.4011973816621555
probability of dynamic failure,3.4011973816621555
practical migration mechanisms,3.4011973816621555
various information structures,3.4011973816621555
production grid infrastructure,3.4011973816621555
